,cg03172657,cg02691035,cg08316009,cg08935864,cg07215234,cg00623015,cg06934654,cg10512427,cg07944420,cg06245181,cg10453148,cg26436136,cg21450829,cg27324128,cg17701886,cg01720186,cg15510249,cg19998675,cg04468081,cg25888700,cg01891172,cg01828474,cg20312916,cg06775759,cg21655480,cg13779868,cg14426660,cg24068468,cg27367170,cg15858166,cg26691533,cg07433411,cg15780870,cg00055764,cg17766305,cg05339066,cg06118999,cg18192294,cg06981182,cg11861709,cg06079710,cg15972243,cg18874394,cg24420726,cg25690202,cg21515023,cg08295072,cg21612170,cg08934976,cg06942978,cg24908166,cg24131141,cg01256882,cg27298526,cg06560300,cg06674436,cg11832804,cg08994336,cg07728485,cg13995918,cg04524431,cg25518571,cg17765437,cg06904408,cg03341025,cg02153334,cg16750953,cg22612590,cg13241681,cg23320987,cg14161477,cg21561701,cg03479204,cg08699341,cg13461813,cg04777612,cg13162581,cg05647756
NA39,0.127712062222889,0.287898465544098,0.225467227806683,0.506701197446024,0.421498674850443,0.433846570379584,0.416020542574656,0.369341466521991,0.375313245021541,0.266900541561432,0.397596348868977,0.80620835524529,0.727246788378349,0.377569548115526,0.095446098029666,0.149219523739096,0.055661989722933,0.06944063260975,0.947408892136819,0.600114799469845,0.610548443828701,0.691196684004894,0.507383325723605,0.503135219397798,0.563580717796849,0.506029044773913,0.1864809654012,0.336477957384548,0.345263097111749,0.239640297468952,0.338764282001319,0.474449109199395,0.479279899199403,0.316083077884594,0.421868556999076,0.036625644129712,0.048727325738684,0.028664204622477,0.038662198286874,0.073011300415743,0.12093455603925,0.145259023262423,0.844391322387777,0.983187533101748,0.98175959380546,0.478972200113753,0.30096681770689,0.353981978132023,0.510276312318248,0.32422811878534,0.397735649417608,0.316600689213148,0.460952898399775,0.325664187556566,0.501838829563702,0.476677114251969,0.400363793560797,0.487062951434885,0.597148832745864,0.424050287957198,0.521393641101442,0.451797464399153,0.355352422673886,0.408917117898505,0.138884254644116,0.326842505972657,0.364032433078885,0.695794354218441,0.82443068858558,0.925547143248612,0.984224665259529,0.972853593495016,0.98430687688133,0.970919662542323,0.473152291636215,0.491222008498079,0.491872781699417,0.395285464578954
NA40,0.613151525832618,0.644759045884113,0.635225900476421,0.519220509973106,0.775536644602947,0.699356120102364,0.610212137011173,0.632284883023989,0.78248137571561,0.573984288085136,0.582438813475229,0.921773631317961,0.913315294195466,0.632160982295497,0.488770403255734,0.532246786471439,0.438204331574166,0.529523449491553,0.781828457933913,0.858832601540369,0.869280714000386,0.880093906524427,0.751950100046355,0.672134154445984,0.89668191143116,0.588742589989186,0.193555932957802,0.073487712011658,0.054372950629642,0.495439838214418,0.317774135011096,0.375118758337295,0.335983923010854,0.289411124099405,0.330338727035196,0.027520928875463,0.085761223225432,0.0250816100029,0.09124471650549,0.100753311265535,0.149175794308574,0.133183705229773,0.812466998979969,0.980893148337335,0.984399308161019,0.218935935625828,0.169088381782833,0.204526462986767,0.223720904686257,0.168890765033621,0.21153015963136,0.051381370968502,0.217565942362882,0.067971652527288,0.214141836499082,0.281656394033589,0.211308569119517,0.329737483269365,0.354709576261221,0.178107487735669,0.144409025430288,0.25395869426485,0.37990872899708,0.324496904629921,0.092402687475768,0.146340920655285,0.247217314503451,0.906911077344217,0.877497167549279,0.925230264477193,0.985547814678951,0.967269842310096,0.963258841632068,0.958247931778611,0.820491080921659,0.369490358899972,0.230559849191775,0.281653410777817
NA41,0.03663925361118,0.165176845305238,0.266379430834978,0.180338514271231,0.073104176940025,0.143107898047695,0.132797090722999,0.097799242813027,0.164854125850491,0.04010154343981,0.169121773956203,0.930367685080319,0.964615640906352,0.929377902617903,0.882016713920374,0.887550715059209,0.8976483549,0.864561109279506,0.95029357990073,0.098069308894222,0.122037431382583,0.065402723400996,0.042967640942515,0.101924475370176,0.091826462868616,0.912232334502025,0.925484496419131,0.882171988484386,0.888233906825051,0.237132918922655,0.239180704456108,0.209577022949675,0.171437725380136,0.07411406946502,0.888158056386054,0.0299956787771,0.064593966997421,0.029501447112924,0.051890386541456,0.051935971406075,0.073195555405538,0.068220250399157,0.854054529266858,0.985630928025735,0.98110968235749,0.085435920451643,0.075556632216514,0.101341675599097,0.312818922099766,0.115052268179145,0.065262676424323,0.033803403533249,0.137462941456011,0.044503445303523,0.158851909094199,0.143465620623786,0.121985312233389,0.200679677786774,0.236531051642028,0.210432446090763,0.067556686333965,0.102617486355647,0.202256836137253,0.195622980181551,0.101752182427546,0.104009038413119,0.097448419425812,0.929733831462306,0.970403684812488,0.921854750394503,0.984225110592935,0.939950039613372,0.963701744423467,0.944870665645053,0.859023146975251,0.148275213967554,0.105459375597136,0.117457318857468
NA42,0.042644290543624,0.169393479417384,0.08099762037592,0.329950148330865,0.21592281055832,0.247704335507595,0.251855524228301,0.173494892342816,0.151219120488558,0.09511235855864,0.218442370184572,0.957886736521334,0.950178518506256,0.887957879947886,0.856914660371746,0.767156835816442,0.812095326734432,0.79352582131433,0.964227028722398,0.22991832919922,0.024745679547876,0.026918238242263,0.018790004593048,0.088412631007135,0.041825503643195,0.787546829974158,0.891147988673123,0.83852369565158,0.868647078859627,0.399795834154352,0.290053419421117,0.305301142871168,0.337703288153433,0.239040510941094,0.698586769905487,0.033106933244255,0.041586745271169,0.032605917907995,0.028218355578131,0.0491819906696,0.051375565634285,0.05186193022737,0.907945741660395,0.983352364046143,0.983403433032697,0.258381433250399,0.09670919773432,0.18571457450927,0.279711613639286,0.173601463374516,0.205104324311829,0.114396063476804,0.278380881925572,0.093096139302817,0.328969520679208,0.282157569887316,0.235731264902783,0.319845996735777,0.44005082337467,0.184391911214601,0.254111756455801,0.263159526531694,0.181814922057482,0.364748227598796,0.145212330018514,0.248861661402138,0.117807622454975,0.411501904933613,0.480619761220542,0.922143771281567,0.982518196446412,0.952367728283306,0.978077981535592,0.967080315015414,0.755506991472867,0.414691325038795,0.390022872941751,0.2845024707183
NA43,0.263175251920301,0.38587812159172,0.429906939236388,0.243648880366785,0.335838106305324,0.23800487742952,0.381614077599248,0.209085117392575,0.439841465329614,0.094117800904662,0.266201041570678,0.580097144074875,0.609705456731574,0.257358841031298,0.133743344445971,0.191820113799977,0.158409320935364,0.117440130534787,0.199996263982117,0.057936494442062,0.224209614200728,0.279195098840528,0.156608441723344,0.342359610517931,0.194780380153449,0.538150035630343,0.168631061969662,0.130867537602612,0.044085893505959,0.300946057152343,0.244819727796262,0.250303587441661,0.216477319346119,0.133233989080495,0.090186080289935,0.049566046595641,0.087727914548755,0.037221288365234,0.079234425507709,0.090965762955047,0.129560111754567,0.14496394953208,0.820922050899829,0.967917195911003,0.972399859301002,0.487959376030594,0.389425108907662,0.298718571578501,0.276672654050148,0.198331639077481,0.316171885940303,0.221979906987083,0.204380878622278,0.1641599896744,0.240870970711254,0.213954903448459,0.165973740033378,0.611164343347937,0.298650507507186,0.21737255210002,0.127139595951537,0.208009488824017,0.481858615474481,0.303032732277714,0.287671672656101,0.203078409837395,0.148380236928776,0.508837728579967,0.284886133697882,0.907772678154035,0.975947244177104,0.945668127864265,0.958010394687727,0.96214392026542,0.427429541569474,0.194355132992485,0.125342489148254,0.1746105713227
NA44,0.504069230554903,0.513264785539631,0.686823106160543,0.448770989625013,0.626185635897711,0.508344873245449,0.514995339382457,0.498130843272582,0.617074003645798,0.443295033702454,0.53970212285545,0.922707433895483,0.915897244854611,0.682653780329465,0.58354412514866,0.665213089511072,0.401807828418823,0.627724205045172,0.940860514985745,0.056795060543073,0.053626978215907,0.036729603077491,0.039420455594822,0.04918346181011,0.090463548513722,0.850746711916085,0.635423474209921,0.673735303083373,0.501154833582589,0.52169113599395,0.465816936396324,0.472698770860125,0.486662211996385,0.345935962752238,0.855147859734955,0.043616166223941,0.072686882399048,0.034440116506739,0.085865705701979,0.08941924652527,0.12093953941202,0.098370130800972,0.688429760511166,0.841146687851531,0.832936392907622,0.076272447922798,0.119316038796552,0.184660477594284,0.409273770776662,0.13342217434139,0.154423763310009,0.030291230621894,0.121497583704459,0.036583465388157,0.139655383842193,0.144332424747565,0.143926044993434,0.266225394873497,0.255501364941734,0.11953153979111,0.114025704615341,0.102721819506229,0.281525881976899,0.209570634633783,0.108320558981113,0.107910166355959,0.143634460080277,0.630927457904266,0.454722844100058,0.928790134402511,0.982451646259338,0.95308250824639,0.970578342630412,0.95850758954501,0.740901529081178,0.263673789007136,0.155599740661958,0.194456370027775
NA45,0.354577860429786,0.547020929082374,0.435970818820979,0.56505752744662,0.597278245458921,0.525602716242469,0.484683050928111,0.546603069216602,0.614058684223807,0.379685560350641,0.491697717265559,0.918388836794316,0.896381983753524,0.667822008600008,0.662105779680677,0.533231941078183,0.509990013092993,0.586335672521713,0.953920159015261,0.946025221361487,0.913149271778552,0.930646961855609,0.790392322791227,0.796963326163767,0.878492947239058,0.832592324324524,0.868810022650964,0.86944569811718,0.904627565257545,0.48176279346205,0.466693915007122,0.529240744772145,0.488496130619583,0.593165108467477,0.558570462850619,0.041240607019104,0.038708872544349,0.036839843320438,0.049860909024127,0.049456345465976,0.083947141540309,0.090775774638446,0.501363970486602,0.517049528084397,0.5446619505453,0.562663644308533,0.416722617879986,0.445394014889949,0.549274881747711,0.361107634538929,0.503151442482795,0.264526554869682,0.580489230798147,0.410623193137136,0.538515610752847,0.498333730167332,0.474183750278893,0.608807899311204,0.602686379981718,0.582475738116265,0.676257266533591,0.496654379972788,0.38000394347286,0.492343807411386,0.62300650430078,0.485037394258595,0.408615269198222,0.584620946578634,0.683298915865955,0.936125631308432,0.982968754338052,0.972678947309308,0.984493185314971,0.965147174426216,0.624486344168727,0.428214899755971,0.387483257385743,0.223942008400377
NA46,0.139585088030953,0.286984196027925,0.169275310660946,0.431693991192011,0.30569173783854,0.36413291271053,0.305918565960975,0.278703873675009,0.227318619568972,0.171216754243916,0.310347615526443,0.912862529146073,0.92045609571201,0.606987144907998,0.799351717017088,0.708470503280889,0.768146338284803,0.520785824731769,0.965241309986808,0.515277436289041,0.036331257513793,0.020631334894484,0.022184376753859,0.116697889127784,0.047504172392061,0.779404991888191,0.816948709662721,0.798062325578297,0.808291591903817,0.305894409420835,0.303919992147297,0.38514543310581,0.388036873032616,0.154311201162221,0.869553126236083,0.046493164911101,0.050978356478221,0.036033996936415,0.038174596858537,0.031889889839183,0.086991812537502,0.110393823118431,0.923980904600264,0.981103210994104,0.980906304777058,0.638741341779305,0.548484334427443,0.511666386795965,0.696303420875332,0.514210466052325,0.734673259877209,0.501401083466584,0.623294917392837,0.643503288512095,0.583449646005839,0.59442678442564,0.541409256921329,0.604984553334495,0.682911783087921,0.651198492793792,0.770754471670674,0.621070582302446,0.482185113229961,0.503908041055481,0.462989172105621,0.518056079379937,0.658545744703749,0.491505863178968,0.57983741271597,0.933151759283209,0.978140724852556,0.946575946630878,0.976412845400503,0.957510941625457,0.587517490042031,0.3692907134358,0.348863459651926,0.278664482280492
NA47,0.0923506047855,0.249324088518313,0.17016827166572,0.300821568581898,0.242904820155433,0.341600010526272,0.286224295573892,0.346760546241417,0.377682904062238,0.131072508473415,0.256499889539496,0.890770168710662,0.961241230552288,0.759125136869403,0.782457754660289,0.76519211790516,0.715367044437159,0.759088929904425,0.909055516780793,0.698883124752352,0.739665329357567,0.784791487187431,0.57944226577904,0.548462794668788,0.814195439254515,0.810461073098926,0.511892935298592,0.454269231867745,0.385171280704914,0.503538704135803,0.520211113105608,0.422125982245911,0.443338112861476,0.403100089886829,0.274718371238272,0.028736051508205,0.109938265619135,0.026655145070886,0.128827636431797,0.107133643503022,0.183060153822281,0.174609621811389,0.760387781576372,0.980051820344637,0.982540398739134,0.296308371959727,0.40036118583657,0.229134159283194,0.331933551612144,0.241720811631179,0.283856546350631,0.093518552411863,0.320980482699718,0.113905251866857,0.237329293407664,0.346944867473725,0.27994278358357,0.423677950531849,0.456495564876461,0.291847158300493,0.310994710191379,0.322300545792536,0.554742362789992,0.323361671821344,0.153190405135493,0.275853730420683,0.433445923105268,0.738959661058393,0.282594388327016,0.942613142346383,0.986228125535335,0.935538348412411,0.938015905399317,0.920152667860766,0.507776864122599,0.684573489439409,0.596539348599721,0.357544763662618
NA48,0.044362941161035,0.160922726985839,0.307567014304954,0.263510319701611,0.276406422920449,0.229139156568254,0.240834811301299,0.146705701971644,0.348683725290771,0.070796304966026,0.234691005919122,0.940819235895285,0.918287471044752,0.738448407932292,0.763294428443788,0.698191831834986,0.58029292472562,0.552377768912696,0.917745553215725,0.857643764829645,0.911377567368117,0.911318736264956,0.800557888247637,0.73195652635206,0.90856833326705,0.794416482141019,0.611052875002878,0.68014405056362,0.554949827847572,0.367710583375538,0.315411348332307,0.361366862016036,0.312164214640021,0.138372305604221,0.743430945257821,0.035151815365505,0.086719482263844,0.031106780372614,0.065599874820544,0.072575697455084,0.116930195033812,0.107611811825838,0.903217938159368,0.985829774889643,0.986594549954973,0.592018613656948,0.607872526784661,0.493788698736783,0.646213527876473,0.390040382347863,0.565032574185382,0.367586600306107,0.62792437484352,0.540720076388869,0.54783677574933,0.547043927841515,0.476001442812,0.602666045434307,0.625334679323142,0.553458091010539,0.656318953702668,0.59719700501516,0.644940556376297,0.473244199722081,0.151649307953557,0.470888339345208,0.65230643406224,0.48168710753046,0.363325490224847,0.92495836605347,0.982263133758021,0.944854628606862,0.961890676275539,0.951478527552797,0.854602639302703,0.2173988531909,0.139547651517905,0.178847126292737
NA49,0.117284696580641,0.159568133479763,0.09925229894951,0.256086635218388,0.163549900754315,0.180069019235143,0.241162168086601,0.177082042003309,0.273956342974057,0.090580122369899,0.226552749730496,0.770624378283747,0.71319376884922,0.310482188399779,0.120321946684673,0.25314016671059,0.090366107796724,0.102150927433444,0.870653996575241,0.516120034043856,0.234386711624542,0.026164434091448,0.026407313593791,0.055963917873947,0.0602631684948,0.914337850019862,0.890480705194572,0.860002174578629,0.903814613896276,0.403681284153257,0.305628628963612,0.465581827564761,0.399625286537781,0.892827810196951,0.204261691335203,0.037893163648143,0.079340292508199,0.048737015151866,0.088838960994224,0.063136288736246,0.154018384444447,0.160488500915338,0.469731561267995,0.552066919247899,0.562258633543184,0.840905945182542,0.569439830138067,0.627491696789714,0.621366439376038,0.364355103741664,0.868360491508756,0.607037033441722,0.738285539711559,0.698827704795431,0.638953191941266,0.67804242250803,0.494730067194386,0.935416475475173,0.698163307384077,0.764706268922087,0.577953747158085,0.561366899747032,0.531559130526572,0.402607609983654,0.251928729962672,0.395601381319824,0.467896145219326,0.865531117836893,0.892552307748676,0.911625270536735,0.981613227655978,0.956416444767251,0.965715721046128,0.926015157424682,0.900994599132997,0.639929180949807,0.677956057264963,0.413288152761814
NA50,0.089818482724103,0.268850667483445,0.196081175126632,0.32770986928376,0.241241466569635,0.304834290696464,0.304544515596167,0.208594831206751,0.273505525374374,0.143876614049623,0.285728163005842,0.905433049132785,0.954170523828527,0.803398896462509,0.815899582494517,0.719500817487292,0.745984724325871,0.769343510999231,0.949447676133643,0.240640941100238,0.305256815521509,0.274473214901375,0.140710649334286,0.242786345558843,0.248328931796313,0.859925824433841,0.879956974092658,0.832532149181623,0.848232675193874,0.851645849024814,0.800189955208385,0.964098754134163,0.980405311883939,0.461235443392741,0.826144418541912,0.054242515011413,0.110171132679612,0.031166432616206,0.152805972733069,0.142428130966106,0.164937783288747,0.168261130739738,0.348036604930209,0.415958819625626,0.380353531698429,0.329273434827574,0.423788217341621,0.386242729449119,0.521345457643137,0.186353860062995,0.191418380845199,0.091145449806697,0.230411626380198,0.109148478019314,0.284626111833267,0.269996930064418,0.232173163508716,0.377037925383216,0.385949195270594,0.201487391191567,0.264476962514933,0.225160293071931,0.269969705496824,0.261635805992244,0.098899054810586,0.185871223512916,0.207216021673059,0.797974392099802,0.953101160592152,0.932588173378652,0.988044708316302,0.960641092330533,0.96638309261343,0.943035668811839,0.628058661636069,0.632537409879503,0.681156936348566,0.329529265118073
NA51,0.048404480188352,0.243299161994882,0.131704816811577,0.294410177531118,0.213508999656158,0.22429603201226,0.238636461170885,0.177563941867182,0.193961116407477,0.055777389885093,0.291194794772826,0.920393734623179,0.945997482439168,0.855726583766529,0.93357526866315,0.812942132151177,0.83996611866713,0.831274898372348,0.948454818759775,0.91824593954,0.927626266006212,0.932894244974387,0.811132775557886,0.699601348728989,0.851761762347007,0.900226664986669,0.86991817973689,0.887012408925908,0.861536091536763,0.488411403027355,0.334587293366535,0.329311107848908,0.325520726595725,0.231825925313836,0.524947938758154,0.046938081745763,0.094997560862131,0.047720625653552,0.114446646991312,0.064137664558777,0.242366801346542,0.259041523250066,0.891614473223223,0.985815266596723,0.98422043610574,0.183420880965173,0.101097294217049,0.215631074036407,0.361570720157291,0.145373314071457,0.213165261459087,0.065647278144058,0.154606203233257,0.062876436159869,0.257103567863906,0.276906796922116,0.177959750945265,0.322204337335211,0.340270198984466,0.173455523295296,0.236712249480414,0.168964508892021,0.249016266665853,0.34265315121872,0.10165423706053,0.273368298087126,0.16303509139914,0.60557182592684,0.43010203480409,0.922526196595109,0.985422410046112,0.94589900188303,0.95897647067567,0.951039303139724,0.845931251090829,0.257338378840934,0.196787452363157,0.191275741157545
NA52,0.110858851066246,0.220740488361202,0.160516481387221,0.297979852802893,0.24586679849359,0.282196570782358,0.260721049154449,0.339428557114733,0.285217341910184,0.113613082466702,0.25480843279315,0.926160263141571,0.944129227163353,0.844904579204757,0.848118932561902,0.806034538517003,0.716585532606225,0.570574124372495,0.923192529159659,0.159062937178238,0.304815415372916,0.137428436586349,0.062762164830389,0.1586548460745,0.145541884719903,0.896599516740279,0.869976067746754,0.824611060886783,0.769244800623012,0.314467760502989,0.249436158034166,0.198666660097285,0.179383185397699,0.302416525620055,0.5685420680392,0.022849515291023,0.080727203466823,0.033239449170766,0.094643787012097,0.104274276554725,0.133720727456037,0.110415259619849,0.692394007136238,0.936375787953697,0.937750457984717,0.1578522347977,0.218679626663729,0.166582187188433,0.6093601435118,0.136974581720805,0.176002062545698,0.04743239470628,0.175710773442148,0.056158423574654,0.119634708952685,0.185153276619068,0.164149963949905,0.250476459711668,0.258862322184281,0.117724246232753,0.157365667060504,0.183753674960571,0.432058243535392,0.274828135216073,0.109728759085814,0.16618247042809,0.228443647456388,0.789478185616685,0.647932160058185,0.927737641377375,0.986360087002503,0.951251607318456,0.953208784162126,0.911162869589241,0.740211550711148,0.298641269308825,0.170029786699245,0.214702852071735
NA53,0.938252008159563,0.950008471501897,0.927712463958662,0.877745383898361,0.980728039135314,0.969775850673103,0.975169808600164,0.913191807662719,0.925326351225684,0.965927840205221,0.952163256196837,0.262375550381783,0.348986875634977,0.200602596873623,0.051603775307385,0.100991478560227,0.061275895810796,0.072464420651676,0.934245946524991,0.911531602276225,0.925463868031247,0.917003907792055,0.813836333040934,0.783127651358963,0.911510627848062,0.882327749825629,0.80978023763115,0.832305038474626,0.740436621157884,0.811909965446021,0.786856342467934,0.964355108819394,0.969278856995219,0.491891688344139,0.865498938230255,0.02480961772924,0.06903933110373,0.026743785527441,0.068416349971305,0.089143342481376,0.105789280793163,0.116812926064258,0.887902150353214,0.986462406250046,0.985217923499105,0.091065500432749,0.125734218083475,0.127775096039554,0.239931700207321,0.127736070102084,0.345241863663995,0.046509381858715,0.207777277874296,0.065293664139846,0.140264373489194,0.162170728856838,0.134403577600531,0.248326700089717,0.278197993704636,0.112496379341449,0.130882260514657,0.122452853040238,0.296123383545073,0.201132489266023,0.081594611617564,0.135834993686896,0.178356706817736,0.930609532551634,0.975671945192145,0.950913433064887,0.986999343220091,0.975772767552789,0.970350950855546,0.970850309645481,0.887561174876448,0.402599937065819,0.383976253439239,0.207998385140891
NA54,0.072227394250313,0.193056217995148,0.110597207121107,0.305432137735374,0.200580866821696,0.317997623221589,0.263684998472665,0.265814457316173,0.25244690088482,0.096002056184207,0.243759221088132,0.906394054667969,0.958053219970356,0.851697547557387,0.813063379953073,0.837610142187325,0.821060109821843,0.833156165180482,0.940109668382486,0.019050726540011,0.035100905724176,0.013358627165835,0.025593697017001,0.034406689509842,0.057921954030052,0.821631665183231,0.572939829135016,0.619297836091896,0.550606237224867,0.225777647034418,0.237259547105803,0.199018863216923,0.203911774264204,0.223555800379732,0.854079965059544,0.028962138853059,0.084799578108463,0.029601776439845,0.101805193462159,0.085578632893839,0.121067153698746,0.117171730313637,0.896380384374021,0.984034780581895,0.983041123710199,0.154352850300413,0.173986506875817,0.170175587762977,0.321779755010465,0.152290212410013,0.532827051976343,0.059414146541508,0.179654582639155,0.081732903086043,0.263996587745807,0.211592432742899,0.202699012409699,0.311245467359473,0.302552904279743,0.168542270835448,0.178725450550117,0.155546764411987,0.429702922542343,0.277792714103937,0.115059356124297,0.189682160480052,0.224343722039411,0.898313792902769,0.925679850055619,0.900415507181435,0.985628748890459,0.950869123059029,0.956356650660283,0.938792455237782,0.699965404135526,0.172615281050628,0.112763542251231,0.166532483972897
NA55,0.593143305797262,0.487925413561347,0.51357050221426,0.482204068369736,0.661255027047234,0.290978666565798,0.471760434417164,0.276279313088666,0.407723941883099,0.153105443486939,0.276033740552969,0.46832258336125,0.326032307868706,0.129351729735374,0.052247343463402,0.081988714024256,0.033976802599644,0.068184391746902,0.890018810087476,0.668691942327865,0.891323346066695,0.951552048599306,0.854681282597499,0.840094688273328,0.905932599813006,0.793253495390454,0.411879155512532,0.215073856329697,0.174401346527286,0.678840564449385,0.719745557165394,0.98187442026927,0.986860491493925,0.98456908672426,0.727548389932274,0.082744523016651,0.168991141280234,0.096313239885187,0.100095832859898,0.066610368409195,0.361372422930194,0.453033367407423,0.831084052453634,0.983333974258597,0.982583782008471,0.93501370134113,0.469473576594074,0.604554450336325,0.671320952967897,0.276802025477498,0.821081405514206,0.751654434410165,0.823394194088931,0.551226923897274,0.852295789148999,0.745537591131484,0.432524259883544,0.881681924102994,0.608391270137088,0.557739508609254,0.549802416556113,0.442607687835341,0.561214407082887,0.439085594848181,0.324173327207432,0.33867867133149,0.400759990504569,0.882519795352675,0.922169898252687,0.788122461561241,0.969881771065202,0.889029041645747,0.936959112391247,0.87182205883822,0.921925651449729,0.612306795849461,0.59616259264791,0.337172621088029
NA56,0.330379749057606,0.420170500297656,0.400873153506173,0.573273645196801,0.541210069002541,0.468685545707741,0.447717215160308,0.4966882338804,0.475867159174658,0.304306072497155,0.515459564268531,0.846254390890224,0.90347235080044,0.643040163628716,0.675544583718768,0.543670605845716,0.484641454209491,0.652635081472132,0.924871445161414,0.128216743483288,0.058236284805318,0.025852865770963,0.033198671543533,0.037249652572588,0.092229673616163,0.29050910794478,0.215337848645264,0.058924020249077,0.053600469512383,0.36275536121074,0.329653578945141,0.422431604014798,0.476338037076277,0.476338755268745,0.498690179958782,0.050263415700327,0.084608953854772,0.067101210239312,0.131546801447981,0.058690444540466,0.204301825250814,0.195620727760222,0.659716098789612,0.775649673917538,0.792580369759913,0.384312679421254,0.246891523032977,0.360899162553149,0.448254967299255,0.291839939826434,0.361406846517572,0.221553440264699,0.354397689357604,0.217473384167534,0.463911864143034,0.440030172883962,0.342215116460582,0.487356789820548,0.502644204537716,0.409420144937007,0.507796544544237,0.43187683495746,0.383184862455963,0.338479643138534,0.225635782735666,0.37870579100152,0.351368857168932,0.650978050257877,0.351677520147326,0.861203496437422,0.970197992408714,0.701896350357657,0.74105890129786,0.70348080433784,0.732304280328445,0.513444487790719,0.460370836335521,0.38080373335509
NA57,0.939278312696771,0.863144714461091,0.89031105905715,0.94491137791485,0.977151755965869,0.984042131852838,0.941108623301435,0.929484308097036,0.911006833244624,0.967124878855854,0.946861656498176,0.884762941797786,0.926242366460859,0.760991312804152,0.803865573235717,0.632163786334825,0.654370015075929,0.700913647404102,0.390432511008208,0.827659804804999,0.776923805397527,0.827313383810828,0.683129896244065,0.672423384456431,0.815576620841672,0.236942579159827,0.187317493712706,0.194901144826572,0.150323213332593,0.433525539978196,0.390433007869478,0.569062394210432,0.605311496839255,0.902141077451531,0.111568538722587,0.034075698549903,0.04435148930918,0.03395531582717,0.039541838316459,0.059343622043334,0.085702684027807,0.138605007731883,0.676692290930202,0.877392476512728,0.873317924194009,0.722900055343902,0.536644590885205,0.597954200910635,0.698098731213567,0.444808056971252,0.769125219916722,0.498229775917937,0.738408810575862,0.732100293816041,0.659215097883323,0.591222359179888,0.502483756758987,0.699069528480555,0.674807631427933,0.63601921518278,0.716526908897868,0.575769501959084,0.622727105731846,0.738640718630909,0.876559723331404,0.685650156903402,0.519111235755688,0.413101051804037,0.404535689638592,0.936738852205618,0.985499089754366,0.959361793571971,0.981534852461324,0.95725450411671,0.748026359213725,0.591295323809791,0.625976111496325,0.443454831340125
NA58,0.52196387505763,0.51771160014559,0.585570974609635,0.458189913375071,0.461594575347871,0.465991830979711,0.411149204436971,0.54639191594746,0.451681809379518,0.227149374440179,0.60553478374302,0.915433796543326,0.947383637552459,0.660391936332575,0.586027863060642,0.69468098940613,0.51815326835196,0.540038340872827,0.945897103274782,0.046507058799015,0.045492190996318,0.018619619244704,0.032067142697856,0.09232054989245,0.077801744018153,0.768326939712657,0.29444900567882,0.421649457556634,0.321096900464986,0.374250560033138,0.337916446887103,0.365729177254235,0.361958178435148,0.370071257565005,0.786443310811747,0.033687820584188,0.066011843805308,0.024897645896722,0.088882035662056,0.100203217329789,0.109757416135948,0.105420661310588,0.896461702074543,0.984381647843418,0.985374642386747,0.561658177328213,0.551828179751176,0.570399679815592,0.676437829854353,0.325243418021482,0.632040970486512,0.205580853947552,0.504405603107658,0.577678742622524,0.519174366557404,0.485369394803013,0.466154016104141,0.541749559583191,0.54294564244523,0.594650661045076,0.364646573789056,0.507590753402831,0.471514890003012,0.411537147144036,0.191931100874267,0.285175823549115,0.299944149728039,0.661348542806088,0.349294234280802,0.925463093850942,0.985528218964262,0.959309982050769,0.964343772713877,0.95244389540897,0.824515223418992,0.334841343612279,0.291300158099295,0.259852188213794
NA59,0.254895440425926,0.424157259510751,0.429779981374713,0.642856976317018,0.563589422094537,0.562716398947006,0.540829405184339,0.660008653259853,0.542845587227054,0.362620930644192,0.541134033594663,0.929176448531731,0.952582884342095,0.721122859142052,0.707133908904711,0.627134759369641,0.617761771808338,0.580239037649131,0.942888360423818,0.483424002409905,0.445161292793036,0.438702212093795,0.230675002859249,0.327780230828367,0.247122729505278,0.652448373250342,0.481174206020074,0.522534439445808,0.491945873642871,0.511688542032646,0.514335301352933,0.685754581154535,0.699492925608642,0.484971385913085,0.713532251823711,0.036094002848911,0.066040371426859,0.033927220580273,0.082144419717665,0.089265221876055,0.15269360362796,0.202129258332111,0.916231860440852,0.982876728297078,0.981830893437521,0.47682368975879,0.391434444626948,0.3457839860354,0.502829169146979,0.368118949183378,0.58815831590724,0.221725397029976,0.466712071890751,0.288473933259906,0.489992229359847,0.472778951629731,0.406566094473659,0.507519778660124,0.578328232278711,0.508323321184975,0.536222701613874,0.454736711230104,0.507082886142238,0.400344458058061,0.15851216007739,0.32309768103926,0.508484905062673,0.857644683098686,0.850310889354362,0.925297564962311,0.982154485630223,0.950679687355193,0.962966183038567,0.939511370966167,0.862463292253916,0.700523889514997,0.666088275505044,0.504188312433863
