"","cg06419212","cg01123946","cg03172657","cg02691035","cg08316009","cg08935864","cg10398761","cg07215234","cg00623015","cg06615999","cg06934654","cg10512427","cg07944420","cg06245181","cg00759803","cg07706680","cg10453148","cg26436136","cg21450829","cg27324128","cg17701886","cg01720186","cg15510249","cg19998675","cg04468081","cg13779868","cg14426660","cg24068468","cg27367170","cg19301114","cg23244761","cg26872907","cg15858166","cg26691533","cg07433411","cg15780870","cg00055764","cg17766305","cg04812509","cg05339066","cg06118999","cg18192294","cg06981182","cg11861709","cg06079710","cg15972243","cg19323951","cg23930334","cg21515023","cg08295072","cg21612170","cg08934976","cg06942978","cg24908166","cg24131141","cg01256882","cg27298526","cg06560300","cg06674436","cg11832804","cg08994336","cg07728485","cg13995918","cg04524431","cg25518571","cg17765437","cg16750953","cg04777612","cg13162581","cg05647756","cg04273303","cg09227621"
"NA62",0.567881689247654,0.347320610567478,0.13452844729039,0.322718341314612,0.312548195654118,0.347556780589657,0.49516779325974,0.356355240484001,0.325194617906375,0.350970618792062,0.334560418796731,0.312469561926601,0.339500524363811,0.140705738748462,0.453589984192551,0.499169648980122,0.332737689363813,0.848849215235125,0.778278487766442,0.398053209976785,0.1231215880602,0.20624632479878,0.091207895596541,0.100383288738278,0.928253867299541,0.576750788316019,0.12944121670302,0.135665955228049,0.04030907123141,0.480062344880223,0.253969962905959,0.07720082428298,0.359821968599689,0.366680287595622,0.392405787524645,0.401075033363599,0.561369813464229,0.576037439403828,0.097324608138297,0.034751454496858,0.08313114931827,0.029141433896348,0.08310802826395,0.10172569132739,0.133095754543404,0.114793427210906,0.446525629179633,0.698162404461498,0.288761718262014,0.305196970699534,0.251811629255572,0.359624121884326,0.261236558770492,0.610334210762235,0.149080951617925,0.30512123166996,0.123980475421688,0.335260182004052,0.355002924989045,0.268930935117894,0.452618018444867,0.437587668233371,0.396724167286744,0.336910432248923,0.309051383559814,0.371333708470434,0.369939331144282,0.876200358058828,0.923921178613387,0.582580342126051,0.024070033081256,0.023503612546117
"NA63",0.154281119644183,0.148808080174438,0.039414247878423,0.052522600070139,0.061269950956766,0.081394688584417,0.051316714136917,0.033310705330694,0.062972790249922,0.045326726279196,0.076643543645163,0.128637844906036,0.180403982472694,0.022048560603936,0.165460765462174,0.05998956614458,0.072595912917845,0.919587906025553,0.964248654686034,0.920681935432088,0.960049523515039,0.95250675753255,0.950865447677812,0.901505698476637,0.930169350645752,0.935549699427373,0.905927208596563,0.846261320526601,0.868379818039,0.853260565774844,0.954634990514433,0.657110377471142,0.486890599042669,0.323461042644976,0.267943901411302,0.221814134005361,0.115267352699738,0.73924915450385,0.080161066570488,0.02554908713168,0.075714279762918,0.035573494680173,0.102935525787805,0.097178054682604,0.150259415789244,0.120683204890727,0.421619960874106,0.964714102246607,0.031281731448529,0.154479632991313,0.025203922451468,0.042250843978662,0.057407032160666,0.028421741757585,0.013539776155584,0.047301188160504,0.03768109770432,0.034099598466379,0.020194822776132,0.042197777635973,0.090812093645743,0.057574877778229,0.016384860008937,0.067922404019557,0.03205227904974,0.213199667382425,0.135645727983779,0.026616551258155,0.017121294584187,0.050457903764398,0.02609443610102,0.025304198902617
"NA64",0.178461981174299,0.202452947656843,0.040054390376264,0.259761937313453,0.236103357966813,0.299444572445002,0.27039118387837,0.1387660835515,0.234351016864632,0.299798892274674,0.224229810592552,0.155586511272371,0.154329398421453,0.066802111038233,0.178533233237083,0.209047463331284,0.19480607083483,0.9543529604487,0.9418575127776,0.880220565784595,0.704980597595272,0.843801709592449,0.864516747390647,0.744589605161831,0.918437728113089,0.51797801831059,0.1117808765786,0.249523089199186,0.082331525203435,0.437454677848714,0.338178390908588,0.110287064782116,0.222154849070293,0.222185409908577,0.25222985730981,0.273949502177686,0.178559759331268,0.499115313072015,0.028557637591381,0.03667598385207,0.061020930361881,0.0404010466003,0.041207756278728,0.044656186985123,0.078712239325982,0.068219294220079,0.480876004149933,0.735561494559188,0.440120666064519,0.309196881449797,0.323834697050923,0.476134314729957,0.192243073623819,0.42739000497003,0.175791938187864,0.45578521482648,0.319367983963528,0.509186576916476,0.467524890353588,0.415082158734945,0.517436824684761,0.541584340171755,0.378527813575028,0.389120666898843,0.389321278758182,0.31249701511311,0.122669685772619,0.197429124134075,0.178124549418556,0.170988407705866,0.016432302431644,0.014706126823619
"NA65",0.732842613914688,0.900567163422703,0.916280101571584,0.713920617562243,0.930608150839265,0.907392092226506,0.97727725531486,0.984163475929354,0.951815979931478,0.981429045156363,0.910377492515283,0.942338113168951,0.878463890858033,0.950230060062112,0.919213297397601,0.983574352849144,0.950412428423826,0.409549188776943,0.595308764792065,0.337009588766431,0.075857029261958,0.108980298417312,0.068350007768871,0.08053269868515,0.66167796969039,0.32167364592739,0.117781575374484,0.110143211269355,0.135429083258576,0.225600451264256,0.231064257829363,0.160379043899343,0.508183864609222,0.538583718471083,0.704344747342423,0.738916861356995,0.542640434607786,0.241463398339934,0.051959151902051,0.028605984089196,0.079361165335202,0.022511030676693,0.068202070015401,0.11298796542641,0.169526974721681,0.199564582286662,0.099712865728232,0.139159025428327,0.48414144354218,0.61062872520707,0.445384923115056,0.603450324922492,0.434251391116921,0.528661677384404,0.35800880521719,0.516903531762908,0.421652353116462,0.551398485261835,0.527559267933682,0.440725930194728,0.720381023340327,0.618747591322562,0.697736195834716,0.537049406902434,0.509862977300877,0.507214179456361,0.525862622618205,0.538633740263825,0.485518979851016,0.474282340732237,0.023494207557181,0.018663259015505
"NA66",0.389610195495329,0.332427385002152,0.110858851066246,0.220740488361202,0.160516481387221,0.297979852802893,0.142060798639497,0.24586679849359,0.282196570782358,0.280779411215508,0.260721049154449,0.339428557114733,0.285217341910184,0.113613082466702,0.496383236183464,0.375824764825451,0.25480843279315,0.926160263141571,0.944129227163353,0.844904579204757,0.848118932561902,0.806034538517003,0.716585532606225,0.570574124372495,0.923192529159659,0.896599516740279,0.869976067746754,0.824611060886783,0.769244800623012,0.316720662314611,0.068871494174801,0.055460253151462,0.314467760502989,0.249436158034166,0.198666660097285,0.179383185397699,0.302416525620055,0.5685420680392,0.079519647849291,0.022849515291023,0.080727203466823,0.033239449170766,0.094643787012097,0.104274276554725,0.133720727456037,0.110415259619849,0.111403454440189,0.514845137099533,0.1578522347977,0.218679626663729,0.166582187188433,0.6093601435118,0.136974581720805,0.176002062545698,0.04743239470628,0.175710773442148,0.056158423574654,0.119634708952685,0.185153276619068,0.164149963949905,0.250476459711668,0.258862322184281,0.117724246232753,0.157365667060504,0.183753674960571,0.432058243535392,0.228443647456388,0.298641269308825,0.170029786699245,0.214702852071735,0.024913087322748,0.024534833296357
"NA67",0.950596625798515,0.953577957381918,0.938252008159563,0.950008471501897,0.927712463958662,0.877745383898361,0.974410061217628,0.980728039135314,0.969775850673103,0.983744128872582,0.975169808600164,0.913191807662719,0.925326351225684,0.965927840205221,0.935868250908367,0.983390713259703,0.952163256196837,0.262375550381783,0.348986875634977,0.200602596873623,0.051603775307385,0.100991478560227,0.061275895810796,0.072464420651676,0.934245946524991,0.882327749825629,0.80978023763115,0.832305038474626,0.740436621157884,0.767182869529933,0.805568834521689,0.437264902892984,0.811909965446021,0.786856342467934,0.964355108819394,0.969278856995219,0.491891688344139,0.865498938230255,0.066721374946856,0.02480961772924,0.06903933110373,0.026743785527441,0.068416349971305,0.089143342481376,0.105789280793163,0.116812926064258,0.118393809313281,0.418421924837167,0.091065500432749,0.125734218083475,0.127775096039554,0.239931700207321,0.127736070102084,0.345241863663995,0.046509381858715,0.207777277874296,0.065293664139846,0.140264373489194,0.162170728856838,0.134403577600531,0.248326700089717,0.278197993704636,0.112496379341449,0.130882260514657,0.122452853040238,0.296123383545073,0.178356706817736,0.402599937065819,0.383976253439239,0.207998385140891,0.026815199460737,0.020314540159659
"NA68",0.366692816190777,0.292158640580057,0.072227394250313,0.193056217995148,0.110597207121107,0.305432137735374,0.193603853174471,0.200580866821696,0.317997623221589,0.385922085670017,0.263684998472665,0.265814457316173,0.25244690088482,0.096002056184207,0.398205067959936,0.331800486352847,0.243759221088132,0.906394054667969,0.958053219970356,0.851697547557387,0.813063379953073,0.837610142187325,0.821060109821843,0.833156165180482,0.940109668382486,0.821631665183231,0.572939829135016,0.619297836091896,0.550606237224867,0.922224873540361,0.935716072853156,0.755326558638286,0.225777647034418,0.237259547105803,0.199018863216923,0.203911774264204,0.223555800379732,0.854079965059544,0.065175220783859,0.028962138853059,0.084799578108463,0.029601776439845,0.101805193462159,0.085578632893839,0.121067153698746,0.117171730313637,0.537083766227212,0.888787448185359,0.154352850300413,0.173986506875817,0.170175587762977,0.321779755010465,0.152290212410013,0.532827051976343,0.059414146541508,0.179654582639155,0.081732903086043,0.263996587745807,0.211592432742899,0.202699012409699,0.311245467359473,0.302552904279743,0.168542270835448,0.178725450550117,0.155546764411987,0.429702922542343,0.224343722039411,0.172615281050628,0.112763542251231,0.166532483972897,0.028299271334867,0.023813369292912
"NA69",0.385065974245393,0.604065639957303,0.105276379324026,0.253910798460315,0.237409746793922,0.274046182150408,0.273860358488837,0.241064286187786,0.378240238510198,0.785800243938326,0.265410962257532,0.247557141810333,0.406349509558533,0.09964383595942,0.37744527868499,0.354184639862597,0.242876165624595,0.904880554476746,0.946324092808586,0.851135646255323,0.781835053645729,0.764562135861203,0.787854991335873,0.783969822332885,0.919684324059077,0.829481212051629,0.8617837632078,0.756814095152665,0.759338787486025,0.761795000234824,0.500579638986382,0.229249024048918,0.315307250750155,0.265576174038551,0.253377302724604,0.303585015907191,0.278336136334102,0.197783169553459,0.079005674984435,0.022895805823328,0.088443802109411,0.02674142899808,0.096515247566079,0.101054515261104,0.145504351490488,0.127982351672224,0.310201178105056,0.846332768732946,0.596456505175398,0.770357888295481,0.81233201378711,0.779536652663156,0.422890428341848,0.814105266924537,0.332362622007488,0.868775726441992,0.525934387470196,0.643414001414144,0.608105639791176,0.522056976599358,0.621920957483751,0.656603378479002,0.740525093199305,0.606631764508527,0.635407574341815,0.791111341296736,0.794800000182173,0.258309764174892,0.174722883512631,0.216129182563262,0.025791699781779,0.035713307888843
"NA70",0.950879190159234,0.946206013444572,0.954939875727438,0.945528755988631,0.913655363065329,0.921527371683424,0.964078237648649,0.985281077831918,0.917009510415438,0.971544204214026,0.982123958469504,0.944933869266466,0.93798222769946,0.93630733769229,0.955753085581205,0.984274009064657,0.916160602781344,0.077766159251147,0.152862263673144,0.169737558386185,0.055784207670919,0.090263299161266,0.045633309926966,0.083587867365149,0.115743691565757,0.550426229502738,0.135187198457246,0.058059624123965,0.034610816227535,0.145425063891354,0.034381982944943,0.017332506969095,0.927805610385321,0.833685879423434,0.98572782457874,0.992100271470575,0.936402270654167,0.126717660677152,0.096180091831532,0.025529569184508,0.091990654849323,0.031152566585581,0.11821964486323,0.124038497660618,0.172492894807274,0.163206320688061,0.019407503943618,0.014066702752436,0.971652145012683,0.936300256251158,0.918914669586862,0.96909112045205,0.890462225735933,0.982954165232427,0.927244298827963,0.89462151804223,0.939880928783958,0.965634914536127,0.988137036669351,0.975685876870248,0.972751121525164,0.981533724265038,0.985612467725805,0.958430008940799,0.956554368780198,0.926027006506148,0.942166970204706,0.988980120658146,0.985572775244656,0.970215399181216,0.117447142512404,0.344884650731847
"NA71",0.550945253266371,0.702007681545707,0.593143305797262,0.487925413561347,0.51357050221426,0.482204068369736,0.57612747504218,0.661255027047234,0.290978666565798,0.47800138088787,0.471760434417164,0.276279313088666,0.407723941883099,0.153105443486939,0.462784662478676,0.538223496209344,0.276033740552969,0.46832258336125,0.326032307868706,0.129351729735374,0.052247343463402,0.081988714024256,0.033976802599644,0.068184391746902,0.890018810087476,0.793253495390454,0.411879155512532,0.215073856329697,0.174401346527286,0.75011345897717,0.811183314212814,0.409457891024786,0.678840564449385,0.719745557165394,0.98187442026927,0.986860491493925,0.98456908672426,0.727548389932274,0.070504225051741,0.082744523016651,0.168991141280234,0.096313239885187,0.100095832859898,0.066610368409195,0.361372422930194,0.453033367407423,0.575142275162308,0.732322010052454,0.93501370134113,0.469473576594074,0.604554450336325,0.671320952967897,0.276802025477498,0.821081405514206,0.751654434410165,0.823394194088931,0.551226923897274,0.852295789148999,0.745537591131484,0.432524259883544,0.881681924102994,0.608391270137088,0.557739508609254,0.549802416556113,0.442607687835341,0.561214407082887,0.400759990504569,0.612306795849461,0.59616259264791,0.337172621088029,0.328973561321577,0.568669957790938
"NA72",0.360825555576131,0.291602092997358,0.137178524119513,0.32387928924964,0.181030274046555,0.399221748841861,0.263891733377506,0.389625851862098,0.296760210266518,0.290474652458376,0.282293024382,0.251433115014648,0.290261206664162,0.153336149590548,0.400086740679743,0.332842005496851,0.343320768430521,0.909932484869298,0.894465968235895,0.695285344423851,0.652175361203826,0.653975553902966,0.5085153045852,0.667883309723533,0.895272884184599,0.704138757910398,0.691406039325979,0.574401491126078,0.531964402647471,0.765509184701651,0.601517574984105,0.346916950472398,0.383048938824746,0.368697736237036,0.398122616645435,0.43405934040097,0.406988299654344,0.729266423773085,0.223040381646339,0.231374315679934,0.291856074210067,0.075422234249285,0.313306785965807,0.330620192069396,0.239369244998443,0.336905076100359,0.233450291735647,0.713318823948616,0.353859769818771,0.246146225836118,0.322903860979786,0.455366235619533,0.271608122969977,0.31803823156283,0.114893786236885,0.371287559196,0.091915858041784,0.292644103963877,0.44364953926864,0.325718483908636,0.452888165783568,0.480800490805299,0.342254554047752,0.375018039159114,0.335120396458776,0.40781904313115,0.52142594406487,0.325918845799656,0.272774236720322,0.358030091552039,0.065798659382799,0.309063479149766
"NA73",0.13923897473722,0.106815142405772,0.033904499410475,0.150149603944979,0.069353641582528,0.156167063239811,0.132030615314579,0.065577475298404,0.114609372753251,0.141922172350771,0.098437406185606,0.080253476027072,0.137516704114794,0.037706795689356,0.206764402503649,0.111639139066927,0.155562732512766,0.851960451582263,0.836687822924372,0.386382359011892,0.24949142536585,0.342851669354218,0.175336412868256,0.221388671016996,0.73339399979263,0.371392796952137,0.127157495406688,0.078232607574433,0.060554164408864,0.440644872167181,0.173654849917111,0.057682599966837,0.286110598237776,0.241124373041597,0.263576160037976,0.185046425436966,0.091678243957369,0.418224220178482,0.051492038452695,0.027617012862068,0.063307857243624,0.024803960418154,0.055131452789761,0.076284739427803,0.084434175421445,0.084678463741599,0.090774045256794,0.222445331280994,0.11775001932765,0.122898029811265,0.113186029816802,0.08832610114402,0.122795139049043,0.229631091281739,0.057552768977329,0.133642365713392,0.046726901034523,0.108169072460177,0.137747836428935,0.115292181330617,0.21903790182656,0.271554005043341,0.098222938825222,0.123007109113272,0.1335978745848,0.205593680024232,0.108224492640875,0.128724356615909,0.058508455840161,0.111845474882276,0.026041482853093,0.02202062680259
"NA74",0.612414785005281,0.635766883457967,0.341233238684667,0.509730694704407,0.503639370461797,0.550862772722811,0.587855624624307,0.642299734601633,0.525996723985004,0.537324011748388,0.512774378846713,0.616766466977243,0.594136464720293,0.3455290667361,0.677210176420093,0.619643742855387,0.542929582261712,0.876690003587394,0.900944470604555,0.623055514098782,0.501300621699121,0.638314488508337,0.561476549494133,0.606026714909732,0.921859644947077,0.666598695068047,0.144516093023752,0.109286184340335,0.088751787107162,0.808670294906211,0.797630769529819,0.5418721337019,0.523899485130445,0.497376499450453,0.560564558044981,0.686442552504845,0.4309492359437,0.350522240121414,0.150166458290617,0.029214550288178,0.062267947503341,0.031354079618328,0.131492712309386,0.126864875198065,0.17107238517271,0.239480408569028,0.215075077403923,0.457779673086763,0.611656804820899,0.699088663750218,0.493473949857274,0.619765130853243,0.401915686288187,0.624929977967597,0.264099805705381,0.528255982727844,0.432820970757527,0.566390178289596,0.528870566024218,0.509730085512419,0.639276231750829,0.631016188634535,0.583498308826607,0.504324828137981,0.530018129420292,0.687095677790221,0.701668752125207,0.508183124376616,0.419649087286031,0.472447784175934,0.030960966566066,0.022575732540739
"NA75",0.61476884054795,0.580784521462788,0.620108116148685,0.51688659968808,0.385318631551235,0.529354405447998,0.952426955134597,0.816444914438752,0.495213579008599,0.517053130041199,0.546621751370448,0.611474830169236,0.512402807812045,0.29981155632382,0.555913101655804,0.755064537986906,0.508843122976209,0.910742050082418,0.850282700591528,0.551620680917041,0.403322642091186,0.462126522404593,0.32727784426899,0.196673590702099,0.676614753872849,0.668435246135444,0.505027590396435,0.503873431770255,0.57074796492563,0.313354323674225,0.213209639821519,0.125944374616403,0.506872456545335,0.441330290274716,0.437987182372742,0.46130614321351,0.65176731763612,0.641189305577903,0.070177070115691,0.031583478998261,0.073708815725661,0.031707006017667,0.090741962033515,0.094885010276376,0.170375731659997,0.213640723423247,0.015578322921618,0.016635546921528,0.588090826447194,0.290286749066194,0.280536468876077,0.49364366085139,0.246425274077892,0.573086315420237,0.128822041770344,0.371234343963123,0.258865673288885,0.40938383114204,0.417620670766735,0.328539597586386,0.540779139430015,0.467431773784667,0.333324365598349,0.368328477393897,0.366237966839252,0.555455193136885,0.407029867966161,0.829854184578944,0.824567640626355,0.547131246397087,0.02774298303104,0.054435934055375
"NA76",0.812864533713087,0.639386625705961,0.355067375311935,0.487507476020434,0.734342621251314,0.822518011646664,0.862000187746688,0.829343918682482,0.807134679843091,0.830421737792217,0.674033497309089,0.883930793882696,0.832977479930221,0.69351438510012,0.810201941705463,0.823232100576488,0.775011782514817,0.893096146284268,0.928980461578005,0.551964311482732,0.230469605126643,0.248243292414739,0.19679701512945,0.270643158225011,0.926339963835964,0.396078355764102,0.155471176084629,0.120281004056427,0.190623814870474,0.758708619656714,0.758753973655457,0.591748546365121,0.64241001449208,0.708863313112196,0.858101750119639,0.890206628078876,0.786205169513146,0.478718855029574,0.06567218293878,0.033809334522514,0.096234424489584,0.029937991035318,0.10612823910738,0.117248172342811,0.21476499402656,0.306133300745686,0.067453386036312,0.246424235766137,0.831453380776382,0.890289598657342,0.719573735271806,0.853071811767043,0.730725886103923,0.794264865498559,0.639787257428742,0.802763664713921,0.889133265338823,0.850213953245235,0.793556278287996,0.753472994154115,0.778692278605207,0.849205195714343,0.899599692182637,0.9070597281571,0.83874459429347,0.844038095768959,0.892904309065886,0.801531535873381,0.764219538682322,0.746419085920306,0.024454978970953,0.021682679454214
"NA77",0.795853231887135,0.667347028826378,0.572371425407949,0.596633710334661,0.829544816103088,0.79206695258501,0.969380369285039,0.955546061709647,0.753411025820988,0.843075752030092,0.774824041006441,0.884820847041027,0.797132465296741,0.679672432934458,0.721167196887408,0.864443412452691,0.839358278887549,0.461189932356459,0.577567179780042,0.245153584937451,0.04356629244236,0.07851125132336,0.049492584018705,0.069918306760229,0.409999309878956,0.495035765595211,0.209519362317981,0.24873872336155,0.147667879228253,0.525575503381538,0.525184371031039,0.298270240258977,0.486337122189294,0.465187902575107,0.615786459724094,0.656192745104253,0.539327408771599,0.857572579756534,0.038691487530507,0.050431319278328,0.058404089641003,0.046687725274721,0.075001921483551,0.080564677675793,0.161304102855251,0.295184957424478,0.023480223439861,0.023739229923678,0.603935529858687,0.471896120309478,0.481700196406969,0.709479227777098,0.369187677959854,0.55876281283123,0.464695866303011,0.553641198157966,0.430708604718999,0.581673630976645,0.537561014606703,0.502444641819565,0.545350489975796,0.633271759212101,0.546077372071427,0.713589268174764,0.594268926572871,0.430929925904137,0.573390120649411,0.59461510755643,0.563006310254228,0.538965829697395,0.016988198532622,0.063299403211082
"NA78",0.568547442065114,0.613783805514255,0.820721889924673,0.54427907959769,0.874355724919274,0.451739396275305,0.950473827641293,0.880630641933409,0.430782990817569,0.675532886557028,0.859788742298591,0.689652024422686,0.721444376689499,0.249608587418597,0.568431425152331,0.980565873658056,0.958560772054326,0.917143728131735,0.926905382474277,0.759072780016006,0.621902645115494,0.647981223250103,0.637124924976415,0.623515877904298,0.955979428034975,0.821761263757695,0.607887065240767,0.631401444571162,0.517704457501834,0.72399012531668,0.841055961225219,0.592143827103449,0.681949914756813,0.662900716189941,0.908786037833989,0.974075319572988,0.855459514553985,0.742868523545087,0.077589342580881,0.043738131213791,0.078453623540994,0.034776491157408,0.120264658378404,0.109568258819302,0.168146403580003,0.190837908354409,0.500815327166163,0.552566181745841,0.965701141663815,0.843114619901785,0.804620461040789,0.914133460147249,0.540981124272262,0.960064560568757,0.88279715476287,0.811846703621173,0.922666692377257,0.972957192512765,0.974084356967197,0.899971119841385,0.976310744351197,0.908733695569668,0.970062048752954,0.755074419340154,0.873543052473412,0.900122037467412,0.61671772647245,0.805612448863161,0.84962819414954,0.393315309935243,0.025481811852883,0.023564239281113
"NA79",0.618481591695362,0.560985042778494,0.330379749057606,0.420170500297656,0.400873153506173,0.573273645196801,0.48923682707019,0.541210069002541,0.468685545707741,0.501522117260153,0.447717215160308,0.4966882338804,0.475867159174658,0.304306072497155,0.574607242461509,0.623657131996133,0.515459564268531,0.846254390890224,0.90347235080044,0.643040163628716,0.675544583718768,0.543670605845716,0.484641454209491,0.652635081472132,0.924871445161414,0.29050910794478,0.215337848645264,0.058924020249077,0.053600469512383,0.165133780666748,0.204700355514151,0.072097847991547,0.36275536121074,0.329653578945141,0.422431604014798,0.476338037076277,0.476338755268745,0.498690179958782,0.072343258677876,0.050263415700327,0.084608953854772,0.067101210239312,0.131546801447981,0.058690444540466,0.204301825250814,0.195620727760222,0.461670613838134,0.662099560763253,0.384312679421254,0.246891523032977,0.360899162553149,0.448254967299255,0.291839939826434,0.361406846517572,0.221553440264699,0.354397689357604,0.217473384167534,0.463911864143034,0.440030172883962,0.342215116460582,0.487356789820548,0.502644204537716,0.409420144937007,0.507796544544237,0.43187683495746,0.383184862455963,0.351368857168932,0.513444487790719,0.460370836335521,0.38080373335509,0.021648967692005,0.023456422178743
"NA80",0.273444596861647,0.236821161891271,0.075998964641531,0.402871827262334,0.361969276022326,0.283846964944466,0.307026134278931,0.160434157531665,0.253288654862603,0.31650766412431,0.207649519130771,0.199533413773035,0.225158346110623,0.084005623792734,0.294931665107319,0.269847518686655,0.243939980168579,0.429695879910928,0.532798124564796,0.219445852302406,0.069266906871306,0.110997055006994,0.053992056577076,0.070958682765432,0.871677537959322,0.833398596836629,0.874341000234264,0.786644850243159,0.803377666248307,0.831681276737708,0.834039736703424,0.523905305559141,0.600843728623184,0.515339670618115,0.699795544567324,0.744173774214258,0.612967363515776,0.485421437773554,0.058495804237551,0.031364526025638,0.060201791765905,0.027521561076416,0.053438275338295,0.057527607550698,0.084139866534975,0.095614766217376,0.392188905224149,0.835320331360067,0.168607951788755,0.126252439110492,0.146399690301126,0.369199874317488,0.129524593263636,0.413606024262039,0.077673045717626,0.212955529081076,0.059709956311955,0.208006092123707,0.247690737768245,0.17237622266224,0.318272774507242,0.342871984749013,0.156991429576692,0.205972830046838,0.19913431646838,0.285004960750454,0.127936230593014,0.981656555504523,0.985139140584302,0.80961367748253,0.020619229621523,0.290211875190837
"NA81",0.176968740013686,0.161756586986962,0.042618535909381,0.439557821202728,0.643616904596049,0.092155566916203,0.052255642013892,0.039573084749907,0.062027501255237,0.033428674035607,0.376223331482633,0.29427240051336,0.118530932786266,0.016852393705163,0.181372027875759,0.088089028510323,0.125792240841514,0.877780590037069,0.933253531107462,0.915274236238069,0.940531092245642,0.904258514110582,0.913777370159107,0.88315489184042,0.897282977291968,0.886570902999314,0.832141131408127,0.694125374417746,0.737652087669456,0.882594847860511,0.958555990965292,0.897574956626487,0.744886689993437,0.734778917997422,0.82276818899814,0.860156437561804,0.823782325454877,0.120358738513241,0.109243579165957,0.028314311711821,0.07942537490222,0.030745906213576,0.112154399826697,0.106708352034678,0.122855939753121,0.125500689902404,0.684374054096534,0.823685084868805,0.060689191354641,0.430291818188734,0.114275675108435,0.089628794889552,0.05877847159061,0.17797883757709,0.019467229998582,0.085629977676165,0.069392200149234,0.043642349775819,0.080457741400262,0.039018135685477,0.470725169126715,0.067934679746539,0.033891563643859,0.131017947912072,0.034437978508843,0.502470577093847,0.231884891869029,0.658027529174011,0.565891761509099,0.347401288834164,0.024197171448069,0.029711739430986
